# temp_init,temp_pred
1.506643056869506836e+00,1.501076579093933105e+00
1.506643056869506836e+00,1.261804580688476562e+00
1.506643056869506836e+00,1.510903239250183105e+00
1.506643056869506836e+00,1.118882894515991211e+00
8.481947779655456543e-01,6.202796697616577148e-01
8.481947779655456543e-01,6.037061214447021484e-01
8.481947779655456543e-01,6.037061214447021484e-01
8.481947779655456543e-01,6.202796697616577148e-01
8.481947779655456543e-01,6.202796697616577148e-01
2.092680692672729492e+00,2.085372924804687500e+00
2.092680692672729492e+00,1.972651720046997070e+00
2.092680692672729492e+00,1.941117763519287109e+00
2.092680692672729492e+00,1.893191337585449219e+00
2.092680692672729492e+00,2.071642398834228516e+00
5.989362001419067383e-01,6.202796697616577148e-01
5.989362001419067383e-01,6.202796697616577148e-01
5.989362001419067383e-01,6.202796697616577148e-01
5.989362001419067383e-01,6.202796697616577148e-01
5.989362001419067383e-01,6.037061214447021484e-01
3.647024154663085938e+00,3.365218639373779297e+00
3.647024154663085938e+00,3.492901802062988281e+00
3.647024154663085938e+00,2.654181480407714844e+00
3.647024154663085938e+00,3.657261371612548828e+00
3.647024154663085938e+00,3.552512645721435547e+00
2.607910871505737305e+00,2.755761623382568359e+00
2.607910871505737305e+00,2.593530178070068359e+00
2.607910871505737305e+00,2.631708145141601562e+00
2.607910871505737305e+00,2.493237018585205078e+00
2.607910871505737305e+00,2.679224491119384766e+00
1.929840445518493652e+00,2.127335309982299805e+00
1.929840445518493652e+00,2.043117284774780273e+00
1.929840445518493652e+00,1.669023513793945312e+00
1.929840445518493652e+00,2.024053096771240234e+00
1.929840445518493652e+00,1.609907388687133789e+00
3.771250486373901367e+00,3.193318843841552734e+00
3.771250486373901367e+00,3.402856826782226562e+00
3.771250486373901367e+00,3.750179767608642578e+00
3.771250486373901367e+00,3.410890102386474609e+00
3.771250486373901367e+00,3.207569599151611328e+00
2.866507768630981445e-01,6.202796697616577148e-01
2.866507768630981445e-01,6.037061214447021484e-01
2.866507768630981445e-01,6.037061214447021484e-01
2.866507768630981445e-01,6.037061214447021484e-01
2.866507768630981445e-01,6.202796697616577148e-01
8.500310182571411133e-01,6.037061214447021484e-01
8.500310182571411133e-01,6.037061214447021484e-01
8.500310182571411133e-01,6.202796697616577148e-01
8.500310182571411133e-01,6.037061214447021484e-01
8.500310182571411133e-01,6.202796697616577148e-01
3.914373874664306641e+00,3.680186271667480469e+00
3.914373874664306641e+00,3.523558616638183594e+00
3.914373874664306641e+00,3.661754131317138672e+00
3.914373874664306641e+00,3.590360641479492188e+00
3.914373874664306641e+00,3.490132808685302734e+00
3.974454104900360107e-01,6.202796697616577148e-01
3.974454104900360107e-01,6.202796697616577148e-01
3.974454104900360107e-01,6.202796697616577148e-01
3.974454104900360107e-01,6.037061214447021484e-01
3.974454104900360107e-01,6.202796697616577148e-01
1.749151706695556641e+00,1.602252960205078125e+00
1.749151706695556641e+00,1.840006113052368164e+00
1.749151706695556641e+00,1.699888110160827637e+00
1.749151706695556641e+00,1.810885429382324219e+00
1.749151706695556641e+00,1.763226747512817383e+00
2.369124412536621094e+00,2.628438234329223633e+00
2.369124412536621094e+00,2.265372753143310547e+00
2.369124412536621094e+00,2.513027191162109375e+00
2.369124412536621094e+00,2.632995605468750000e+00
2.369124412536621094e+00,2.395461082458496094e+00
3.372702598571777344e+00,3.197427272796630859e+00
3.372702598571777344e+00,3.454290866851806641e+00
3.372702598571777344e+00,3.057684421539306641e+00
3.372702598571777344e+00,3.333710670471191406e+00
3.372702598571777344e+00,3.448980331420898438e+00
1.836479306221008301e+00,1.757836937904357910e+00
1.836479306221008301e+00,1.483022809028625488e+00
1.836479306221008301e+00,1.883383274078369141e+00
1.836479306221008301e+00,1.934236288070678711e+00
1.836479306221008301e+00,1.777094960212707520e+00
3.474078416824340820e+00,3.182973861694335938e+00
3.474078416824340820e+00,3.213664054870605469e+00
3.474078416824340820e+00,3.159077167510986328e+00
3.474078416824340820e+00,3.483088970184326172e+00
3.474078416824340820e+00,3.565084934234619141e+00
2.927870750427246094e+00,2.687095642089843750e+00
2.927870750427246094e+00,3.085600376129150391e+00
2.927870750427246094e+00,2.963036537170410156e+00
2.927870750427246094e+00,2.571330070495605469e+00
2.927870750427246094e+00,3.055803537368774414e+00
3.068036317825317383e+00,3.419452190399169922e+00
3.068036317825317383e+00,3.077190637588500977e+00
3.068036317825317383e+00,2.938774585723876953e+00
3.068036317825317383e+00,3.357038021087646484e+00
3.068036317825317383e+00,2.626468181610107422e+00
2.360814571380615234e+00,2.457557678222656250e+00
2.360814571380615234e+00,2.242283821105957031e+00
2.360814571380615234e+00,2.335741043090820312e+00
2.360814571380615234e+00,2.360960483551025391e+00
2.360814571380615234e+00,2.172522544860839844e+00
1.020990237593650818e-01,6.037061214447021484e-01
1.020990237593650818e-01,6.037061214447021484e-01
1.020990237593650818e-01,6.202796697616577148e-01
1.020990237593650818e-01,6.202796697616577148e-01
1.020990237593650818e-01,6.037061214447021484e-01
3.255746126174926758e+00,3.494441986083984375e+00
3.255746126174926758e+00,2.938157558441162109e+00
3.255746126174926758e+00,3.457523345947265625e+00
3.255746126174926758e+00,2.705196857452392578e+00
3.255746126174926758e+00,3.532441139221191406e+00
1.407452464103698730e+00,1.431942820549011230e+00
1.407452464103698730e+00,1.502486467361450195e+00
1.407452464103698730e+00,1.193982005119323730e+00
1.407452464103698730e+00,1.245674848556518555e+00
1.407452464103698730e+00,6.202796697616577148e-01
1.955434679985046387e+00,2.015703201293945312e+00
1.955434679985046387e+00,1.559028625488281250e+00
1.955434679985046387e+00,1.946316123008728027e+00
1.955434679985046387e+00,2.048079967498779297e+00
1.955434679985046387e+00,2.015143871307373047e+00
2.334803342819213867e+00,2.279187202453613281e+00
2.334803342819213867e+00,2.304844379425048828e+00
2.334803342819213867e+00,2.482042551040649414e+00
2.334803342819213867e+00,2.215605735778808594e+00
2.334803342819213867e+00,2.099135160446166992e+00
1.774999260902404785e+00,1.939059972763061523e+00
1.774999260902404785e+00,1.863682150840759277e+00
1.774999260902404785e+00,1.605805397033691406e+00
1.774999260902404785e+00,1.680398941040039062e+00
1.774999260902404785e+00,1.592700958251953125e+00
1.447671532630920410e+00,1.321686625480651855e+00
1.447671532630920410e+00,1.235085368156433105e+00
1.447671532630920410e+00,1.445166110992431641e+00
1.447671532630920410e+00,1.580298185348510742e+00
1.447671532630920410e+00,1.388264417648315430e+00
3.561874628067016602e-01,6.037061214447021484e-01
3.561874628067016602e-01,6.202796697616577148e-01
3.561874628067016602e-01,6.202796697616577148e-01
3.561874628067016602e-01,6.037061214447021484e-01
3.561874628067016602e-01,6.037061214447021484e-01
1.700652122497558594e+00,1.806097030639648438e+00
1.700652122497558594e+00,1.512250900268554688e+00
1.700652122497558594e+00,1.812025070190429688e+00
1.700652122497558594e+00,1.832593679428100586e+00
1.700652122497558594e+00,1.880808949470520020e+00
5.839775800704956055e-01,6.037061214447021484e-01
5.839775800704956055e-01,6.202796697616577148e-01
5.839775800704956055e-01,6.202796697616577148e-01
5.839775800704956055e-01,6.202796697616577148e-01
5.839775800704956055e-01,6.037061214447021484e-01
1.517784595489501953e+00,1.492577433586120605e+00
1.517784595489501953e+00,1.554906368255615234e+00
1.517784595489501953e+00,1.279688000679016113e+00
1.517784595489501953e+00,1.483381748199462891e+00
1.517784595489501953e+00,1.651968002319335938e+00
3.263726711273193359e+00,3.474999427795410156e+00
3.263726711273193359e+00,3.096694946289062500e+00
3.263726711273193359e+00,3.372404575347900391e+00
3.263726711273193359e+00,3.110386371612548828e+00
3.263726711273193359e+00,2.951383352279663086e+00
1.977053284645080566e-02,6.037061214447021484e-01
1.977053284645080566e-02,6.202796697616577148e-01
1.977053284645080566e-02,6.037061214447021484e-01
1.977053284645080566e-02,6.202796697616577148e-01
1.977053284645080566e-02,6.202796697616577148e-01
1.029543638229370117e+00,6.037061214447021484e-01
1.029543638229370117e+00,6.202796697616577148e-01
1.029543638229370117e+00,6.202796697616577148e-01
1.029543638229370117e+00,1.243648648262023926e+00
1.029543638229370117e+00,6.202796697616577148e-01
2.150648355484008789e+00,2.217677116394042969e+00
2.150648355484008789e+00,1.943007826805114746e+00
2.150648355484008789e+00,2.121708869934082031e+00
2.150648355484008789e+00,2.137904167175292969e+00
2.150648355484008789e+00,1.989760279655456543e+00
3.414765894412994385e-01,6.037061214447021484e-01
3.414765894412994385e-01,6.202796697616577148e-01
3.414765894412994385e-01,6.037061214447021484e-01
3.414765894412994385e-01,6.202796697616577148e-01
3.414765894412994385e-01,6.202796697616577148e-01
1.833811879158020020e+00,1.621073722839355469e+00
1.833811879158020020e+00,1.518815994262695312e+00
1.833811879158020020e+00,1.951608419418334961e+00
1.833811879158020020e+00,1.878538846969604492e+00
1.833811879158020020e+00,1.400076627731323242e+00
1.514905452728271484e+00,6.202796697616577148e-01
1.514905452728271484e+00,1.302729487419128418e+00
1.514905452728271484e+00,1.412706494331359863e+00
1.514905452728271484e+00,1.232460260391235352e+00
1.514905452728271484e+00,1.906105399131774902e+00
1.902350544929504395e+00,1.957385420799255371e+00
1.902350544929504395e+00,1.990899085998535156e+00
1.902350544929504395e+00,1.659839272499084473e+00
1.902350544929504395e+00,1.952007651329040527e+00
1.902350544929504395e+00,1.996631264686584473e+00
1.485645532608032227e+00,1.602339982986450195e+00
1.485645532608032227e+00,1.504874825477600098e+00
1.485645532608032227e+00,1.395201921463012695e+00
1.485645532608032227e+00,1.288038372993469238e+00
1.485645532608032227e+00,1.752757787704467773e+00
1.919983744621276855e+00,1.918002367019653320e+00
1.919983744621276855e+00,1.697421073913574219e+00
1.919983744621276855e+00,1.882984757423400879e+00
1.919983744621276855e+00,1.757490873336791992e+00
1.919983744621276855e+00,1.580236315727233887e+00
2.411161661148071289e+00,2.396445274353027344e+00
2.411161661148071289e+00,2.606704235076904297e+00
2.411161661148071289e+00,3.139671325683593750e+00
2.411161661148071289e+00,3.312252044677734375e+00
2.411161661148071289e+00,2.654653072357177734e+00
3.509477615356445312e+00,3.401484966278076172e+00
3.509477615356445312e+00,3.437221527099609375e+00
3.509477615356445312e+00,3.507088184356689453e+00
3.509477615356445312e+00,3.501252174377441406e+00
3.509477615356445312e+00,3.429894447326660156e+00
7.323064804077148438e-01,6.202796697616577148e-01
7.323064804077148438e-01,6.202796697616577148e-01
7.323064804077148438e-01,6.202796697616577148e-01
7.323064804077148438e-01,6.037061214447021484e-01
7.323064804077148438e-01,6.202796697616577148e-01
3.463598251342773438e+00,3.562675952911376953e+00
3.463598251342773438e+00,3.445125102996826172e+00
3.463598251342773438e+00,3.233187675476074219e+00
3.463598251342773438e+00,3.540405750274658203e+00
3.463598251342773438e+00,2.996763229370117188e+00
2.306286811828613281e+00,2.339396476745605469e+00
2.306286811828613281e+00,2.133446216583251953e+00
2.306286811828613281e+00,2.177627086639404297e+00
2.306286811828613281e+00,2.364341974258422852e+00
2.306286811828613281e+00,2.241273641586303711e+00
2.546339035034179688e+00,2.418882846832275391e+00
2.546339035034179688e+00,2.629974365234375000e+00
2.546339035034179688e+00,2.577809810638427734e+00
2.546339035034179688e+00,2.475578308105468750e+00
2.546339035034179688e+00,2.560703992843627930e+00
1.995850920677185059e+00,1.791408896446228027e+00
1.995850920677185059e+00,1.690756320953369141e+00
1.995850920677185059e+00,1.995877385139465332e+00
1.995850920677185059e+00,1.891920566558837891e+00
1.995850920677185059e+00,1.829138159751892090e+00
4.155616164207458496e-01,6.202796697616577148e-01
4.155616164207458496e-01,6.037061214447021484e-01
4.155616164207458496e-01,6.037061214447021484e-01
4.155616164207458496e-01,6.202796697616577148e-01
4.155616164207458496e-01,6.037061214447021484e-01
1.247390866279602051e+00,1.263387084007263184e+00
1.247390866279602051e+00,1.242123603820800781e+00
1.247390866279602051e+00,6.202796697616577148e-01
1.247390866279602051e+00,1.069169998168945312e+00
1.247390866279602051e+00,1.559568643569946289e+00
2.890767097473144531e+00,3.514883041381835938e+00
2.890767097473144531e+00,3.031199932098388672e+00
2.890767097473144531e+00,2.892995595932006836e+00
2.890767097473144531e+00,3.192488193511962891e+00
2.890767097473144531e+00,3.261141777038574219e+00
3.741853237152099609e+00,3.414008617401123047e+00
3.741853237152099609e+00,3.558235645294189453e+00
3.741853237152099609e+00,3.492888927459716797e+00
3.741853237152099609e+00,3.375886440277099609e+00
3.741853237152099609e+00,3.632391929626464844e+00
3.776908636093139648e+00,3.481945514678955078e+00
3.776908636093139648e+00,3.517555713653564453e+00
3.776908636093139648e+00,3.440034389495849609e+00
3.776908636093139648e+00,3.424908638000488281e+00
3.776908636093139648e+00,3.099858283996582031e+00
3.981270313262939453e+00,3.361198902130126953e+00
3.981270313262939453e+00,3.552034378051757812e+00
3.981270313262939453e+00,3.437921524047851562e+00
3.981270313262939453e+00,3.173295497894287109e+00
3.981270313262939453e+00,3.481309413909912109e+00
3.437838315963745117e+00,3.274431228637695312e+00
3.437838315963745117e+00,3.342200756072998047e+00
3.437838315963745117e+00,3.009179115295410156e+00
3.437838315963745117e+00,3.396323204040527344e+00
3.437838315963745117e+00,3.451693058013916016e+00
2.840717792510986328e+00,3.271641731262207031e+00
2.840717792510986328e+00,2.847865104675292969e+00
2.840717792510986328e+00,2.642275333404541016e+00
2.840717792510986328e+00,2.799341678619384766e+00
2.840717792510986328e+00,3.227196693420410156e+00
6.390335559844970703e-01,6.202796697616577148e-01
6.390335559844970703e-01,6.202796697616577148e-01
6.390335559844970703e-01,6.202796697616577148e-01
6.390335559844970703e-01,6.202796697616577148e-01
6.390335559844970703e-01,6.037061214447021484e-01
2.546393394470214844e+00,2.665907859802246094e+00
2.546393394470214844e+00,2.625233411788940430e+00
2.546393394470214844e+00,2.914977550506591797e+00
2.546393394470214844e+00,2.604645967483520508e+00
2.546393394470214844e+00,2.569345474243164062e+00
6.192588210105895996e-01,6.037061214447021484e-01
6.192588210105895996e-01,6.037061214447021484e-01
6.192588210105895996e-01,6.202796697616577148e-01
6.192588210105895996e-01,6.202796697616577148e-01
6.192588210105895996e-01,6.037061214447021484e-01
1.974187135696411133e+00,2.019010066986083984e+00
1.974187135696411133e+00,1.878031730651855469e+00
1.974187135696411133e+00,2.004818439483642578e+00
1.974187135696411133e+00,2.047321796417236328e+00
1.974187135696411133e+00,1.998086333274841309e+00
3.694922327995300293e-01,6.202796697616577148e-01
3.694922327995300293e-01,6.202796697616577148e-01
3.694922327995300293e-01,6.202796697616577148e-01
3.694922327995300293e-01,6.202796697616577148e-01
3.694922327995300293e-01,6.037061214447021484e-01
3.000575542449951172e+00,2.817649364471435547e+00
3.000575542449951172e+00,3.366920948028564453e+00
3.000575542449951172e+00,2.908819913864135742e+00
3.000575542449951172e+00,3.398130416870117188e+00
3.000575542449951172e+00,3.006134510040283203e+00
3.867750465869903564e-01,6.037061214447021484e-01
3.867750465869903564e-01,6.037061214447021484e-01
3.867750465869903564e-01,6.202796697616577148e-01
3.867750465869903564e-01,6.037061214447021484e-01
3.867750465869903564e-01,6.037061214447021484e-01
1.466216325759887695e+00,1.481889247894287109e+00
1.466216325759887695e+00,1.595840454101562500e+00
1.466216325759887695e+00,1.532544851303100586e+00
1.466216325759887695e+00,1.687610387802124023e+00
1.466216325759887695e+00,1.440716862678527832e+00
2.670176327228546143e-01,6.202796697616577148e-01
2.670176327228546143e-01,6.037061214447021484e-01
2.670176327228546143e-01,6.037061214447021484e-01
2.670176327228546143e-01,6.202796697616577148e-01
2.670176327228546143e-01,6.202796697616577148e-01
8.509884476661682129e-01,6.037061214447021484e-01
8.509884476661682129e-01,6.202796697616577148e-01
8.509884476661682129e-01,6.202796697616577148e-01
8.509884476661682129e-01,6.202796697616577148e-01
8.509884476661682129e-01,6.202796697616577148e-01
1.148045659065246582e+00,6.202796697616577148e-01
1.148045659065246582e+00,1.187480092048645020e+00
1.148045659065246582e+00,1.287962794303894043e+00
1.148045659065246582e+00,1.301231265068054199e+00
1.148045659065246582e+00,6.202796697616577148e-01
2.370226621627807617e+00,2.572122573852539062e+00
2.370226621627807617e+00,2.519059658050537109e+00
2.370226621627807617e+00,2.675209045410156250e+00
2.370226621627807617e+00,2.731015205383300781e+00
2.370226621627807617e+00,2.357649326324462891e+00
1.110286474227905273e+00,6.202796697616577148e-01
1.110286474227905273e+00,6.037061214447021484e-01
1.110286474227905273e+00,1.069696903228759766e+00
1.110286474227905273e+00,6.037061214447021484e-01
1.110286474227905273e+00,1.168713450431823730e+00
1.691868543624877930e+00,1.815973520278930664e+00
1.691868543624877930e+00,1.613959074020385742e+00
1.691868543624877930e+00,1.376776933670043945e+00
1.691868543624877930e+00,1.867942810058593750e+00
1.691868543624877930e+00,1.725831031799316406e+00
2.959919452667236328e+00,3.432821273803710938e+00
2.959919452667236328e+00,2.702472686767578125e+00
2.959919452667236328e+00,3.042649269104003906e+00
2.959919452667236328e+00,3.440717697143554688e+00
2.959919452667236328e+00,3.100193977355957031e+00
6.931224465370178223e-01,6.037061214447021484e-01
6.931224465370178223e-01,6.202796697616577148e-01
6.931224465370178223e-01,6.202796697616577148e-01
6.931224465370178223e-01,6.202796697616577148e-01
6.931224465370178223e-01,6.037061214447021484e-01
6.218731403350830078e-01,6.037061214447021484e-01
6.218731403350830078e-01,6.202796697616577148e-01
6.218731403350830078e-01,6.037061214447021484e-01
6.218731403350830078e-01,6.037061214447021484e-01
6.218731403350830078e-01,6.202796697616577148e-01
5.122202038764953613e-01,6.037061214447021484e-01
5.122202038764953613e-01,6.037061214447021484e-01
5.122202038764953613e-01,6.037061214447021484e-01
5.122202038764953613e-01,6.037061214447021484e-01
5.122202038764953613e-01,6.037061214447021484e-01
7.828196287155151367e-01,6.037061214447021484e-01
7.828196287155151367e-01,6.202796697616577148e-01
7.828196287155151367e-01,6.037061214447021484e-01
7.828196287155151367e-01,6.202796697616577148e-01
7.828196287155151367e-01,6.202796697616577148e-01
2.629996776580810547e+00,2.583394527435302734e+00
2.629996776580810547e+00,2.574090003967285156e+00
2.629996776580810547e+00,2.787503957748413086e+00
2.629996776580810547e+00,2.590061187744140625e+00
2.629996776580810547e+00,2.700526475906372070e+00
1.145414233207702637e+00,1.251822352409362793e+00
1.145414233207702637e+00,6.037061214447021484e-01
1.145414233207702637e+00,1.140224337577819824e+00
1.145414233207702637e+00,6.037061214447021484e-01
1.145414233207702637e+00,1.244118690490722656e+00
1.993431091308593750e+00,2.018090248107910156e+00
1.993431091308593750e+00,2.019582033157348633e+00
1.993431091308593750e+00,1.935314178466796875e+00
1.993431091308593750e+00,1.982031583786010742e+00
1.993431091308593750e+00,1.979990482330322266e+00
7.331702113151550293e-01,6.037061214447021484e-01
7.331702113151550293e-01,6.202796697616577148e-01
7.331702113151550293e-01,6.202796697616577148e-01
7.331702113151550293e-01,6.037061214447021484e-01
7.331702113151550293e-01,6.202796697616577148e-01
3.183597624301910400e-01,6.202796697616577148e-01
3.183597624301910400e-01,6.037061214447021484e-01
3.183597624301910400e-01,6.037061214447021484e-01
3.183597624301910400e-01,6.202796697616577148e-01
3.183597624301910400e-01,6.037061214447021484e-01
2.109545320272445679e-01,6.037061214447021484e-01
2.109545320272445679e-01,6.202796697616577148e-01
2.109545320272445679e-01,6.037061214447021484e-01
2.109545320272445679e-01,6.202796697616577148e-01
2.109545320272445679e-01,6.202796697616577148e-01
3.325180530548095703e+00,3.774887561798095703e+00
3.325180530548095703e+00,3.506118774414062500e+00
3.325180530548095703e+00,3.089946508407592773e+00
3.325180530548095703e+00,3.588202476501464844e+00
3.325180530548095703e+00,3.025894165039062500e+00
3.714972734451293945e+00,3.483704090118408203e+00
3.714972734451293945e+00,2.993206501007080078e+00
3.714972734451293945e+00,3.307948589324951172e+00
3.714972734451293945e+00,3.631476402282714844e+00
3.714972734451293945e+00,3.390818595886230469e+00
3.525877475738525391e+00,3.638607978820800781e+00
3.525877475738525391e+00,3.222821235656738281e+00
